Date,Open,High,Low,Close,Adj Close,Volume
2015-12-17,80.449997,82.199997,79.800003,81.300003,81.300003,160631
2015-12-18,81.800003,82.750000,80.500000,81.199997,81.199997,155334
2015-12-21,81.000000,84.949997,80.000000,84.349998,84.349998,387342
2015-12-22,85.250000,87.250000,84.000000,84.650002,84.650002,286218
2015-12-23,84.949997,85.500000,82.699997,83.050003,83.050003,106678
2015-12-24,83.800003,86.000000,82.099998,83.449997,83.449997,120555
2015-12-28,82.449997,85.900002,82.449997,84.550003,84.550003,164221
2015-12-29,84.800003,88.400002,84.199997,86.000000,86.000000,504193
2015-12-30,86.199997,86.849998,84.000000,84.400002,84.400002,211580
2015-12-31,85.400002,87.000000,85.050003,85.349998,85.349998,141153
2016-01-01,85.400002,86.199997,84.199997,84.900002,84.900002,99571
2016-01-04,85.650002,85.650002,82.150002,82.400002,82.400002,105434
2016-01-05,83.400002,84.250000,82.050003,83.150002,83.150002,81443
2016-01-06,83.300003,85.500000,81.699997,82.199997,82.199997,143892
2016-01-07,82.099998,82.099998,74.099998,80.199997,80.199997,436166
2016-01-08,81.050003,81.500000,79.000000,79.599998,79.599998,76171
2016-01-11,79.500000,80.900002,75.000000,77.400002,77.400002,398661
2016-01-12,77.449997,79.500000,74.099998,77.099998,77.099998,304382
2016-01-13,78.099998,79.000000,72.099998,74.650002,74.650002,199889
2016-01-14,73.000000,73.900002,69.300003,71.750000,71.750000,377477
2016-01-15,72.900002,73.349998,67.750000,68.500000,68.500000,227714
2016-01-18,69.000000,69.849998,62.200001,66.349998,66.349998,182354
2016-01-19,65.449997,68.199997,65.400002,67.099998,67.099998,79404
2016-01-20,66.099998,68.199997,64.849998,66.500000,66.500000,186560
2016-01-21,68.250000,69.199997,66.599998,66.900002,66.900002,55414
2016-01-22,68.449997,70.400002,67.500000,69.699997,69.699997,172386
2016-01-25,68.400002,71.800003,68.400002,70.500000,70.500000,84630
2016-01-27,71.800003,72.550003,69.500000,72.300003,72.300003,113122
2016-01-28,72.050003,75.000000,71.650002,74.000000,74.000000,132549
2016-01-29,74.199997,75.349998,72.849998,74.900002,74.900002,58757
2016-02-01,74.900002,79.800003,74.900002,78.650002,78.650002,148079
2016-02-02,78.000000,88.900002,78.000000,86.050003,86.050003,1142437
2016-02-03,84.900002,93.400002,83.099998,92.750000,92.750000,1204941
2016-02-04,93.400002,110.400002,93.400002,108.400002,108.400002,3051255
2016-02-05,109.400002,113.400002,100.500000,104.650002,104.650002,1796886
2016-02-08,96.949997,99.500000,94.199997,95.150002,95.150002,553523
2016-02-09,93.599998,99.400002,88.050003,98.849998,98.849998,594228
2016-02-10,100.449997,103.300003,95.900002,102.349998,102.349998,529744
2016-02-11,102.900002,103.900002,99.400002,102.250000,102.250000,246437
2016-02-12,100.050003,103.500000,98.699997,101.949997,101.949997,223711
2016-02-15,102.800003,106.349998,101.050003,106.050003,106.050003,178999
2016-02-16,106.400002,111.000000,102.400002,105.099998,105.099998,282332
2016-02-17,105.750000,109.500000,102.599998,108.099998,108.099998,174615
2016-02-18,108.400002,112.150002,106.199997,109.050003,109.050003,167832
2016-02-19,108.949997,112.250000,108.000000,111.250000,111.250000,172523
2016-02-22,112.800003,112.849998,108.000000,111.900002,111.900002,87006
2016-02-23,112.000000,114.699997,111.000000,113.650002,113.650002,280090
2016-02-24,114.849998,114.849998,110.349998,113.900002,113.900002,241129
2016-02-25,113.000000,116.800003,112.699997,115.550003,115.550003,250294
2016-02-26,116.099998,117.800003,115.000000,116.650002,116.650002,140498
2016-02-29,117.900002,119.849998,114.800003,118.000000,118.000000,190507
2016-03-01,119.900002,124.000000,116.099998,118.400002,118.400002,212038
2016-03-02,118.050003,119.949997,117.099998,118.900002,118.900002,191260
2016-03-03,119.900002,120.500000,116.650002,119.550003,119.550003,120959
2016-03-04,121.800003,122.400002,118.099998,119.849998,119.849998,103522
2016-03-08,117.699997,122.250000,117.699997,121.550003,121.550003,143010
2016-03-09,119.699997,121.900002,117.099998,118.449997,118.449997,116196
2016-03-10,117.550003,121.599998,116.150002,116.949997,116.949997,109822
2016-03-11,117.099998,118.199997,99.199997,107.849998,107.849998,501380
2016-03-14,108.000000,109.449997,104.099998,105.349998,105.349998,91477
2016-03-15,105.500000,105.500000,98.000000,99.550003,99.550003,145934
2016-03-16,100.199997,113.550003,100.199997,109.300003,109.300003,928353
2016-03-17,109.199997,110.349998,104.099998,105.849998,105.849998,159993
2016-03-18,106.500000,111.800003,104.949997,110.800003,110.800003,246481
2016-03-21,110.199997,112.000000,107.500000,108.000000,108.000000,104380
2016-03-22,109.500000,110.750000,106.900002,108.199997,108.199997,67846
2016-03-23,108.800003,109.500000,106.000000,106.849998,106.849998,59805
2016-03-28,107.199997,108.800003,102.500000,103.449997,103.449997,33647
2016-03-29,105.849998,110.250000,98.800003,108.099998,108.099998,172542
2016-03-30,108.050003,109.699997,105.699997,106.750000,106.750000,52739
2016-03-31,107.599998,108.750000,105.250000,106.349998,106.349998,28487
2016-04-01,106.849998,107.949997,104.800003,106.150002,106.150002,60116
2016-04-04,107.000000,108.949997,106.150002,107.000000,107.000000,44676
2016-04-05,107.000000,107.000000,99.900002,102.400002,102.400002,108529
2016-04-06,103.400002,104.949997,102.750000,104.199997,104.199997,50302
2016-04-07,104.050003,105.349998,101.099998,102.400002,102.400002,60934
2016-04-08,102.500000,104.800003,102.449997,103.650002,103.650002,37210
2016-04-11,103.300003,105.500000,103.050003,103.500000,103.500000,75076
2016-04-12,103.650002,104.699997,101.150002,101.599998,101.599998,51047
2016-04-13,102.300003,104.000000,100.500000,101.849998,101.849998,42685
2016-04-18,102.300003,103.750000,96.599998,101.800003,101.800003,99302
2016-04-20,102.500000,104.900002,101.949997,102.199997,102.199997,110407
2016-04-21,102.599998,103.750000,101.750000,102.099998,102.099998,37146
2016-04-22,103.000000,103.750000,101.050003,101.500000,101.500000,35539
2016-04-25,102.500000,103.000000,100.000000,100.199997,100.199997,26548
2016-04-26,100.500000,102.000000,98.300003,100.400002,100.400002,22760
2016-04-27,101.050003,101.750000,100.000000,100.449997,100.449997,27959
2016-04-28,100.949997,101.699997,98.900002,99.199997,99.199997,31468
2016-04-29,100.099998,100.300003,95.300003,97.699997,97.699997,56460
2016-05-02,97.750000,100.900002,97.000000,99.050003,99.050003,42613
2016-05-03,99.099998,101.500000,98.099998,98.800003,98.800003,26264
2016-05-04,98.400002,101.250000,97.500000,97.900002,97.900002,40477
2016-05-05,97.300003,99.599998,94.599998,97.599998,97.599998,46781
2016-05-06,99.949997,104.599998,96.500000,97.550003,97.550003,244107
2016-05-09,97.800003,99.500000,97.000000,98.550003,98.550003,60183
2016-05-10,98.550003,99.449997,97.250000,97.949997,97.949997,30790
2016-05-11,97.099998,97.949997,94.000000,96.449997,96.449997,48938
2016-05-12,97.500000,98.500000,96.000000,96.300003,96.300003,27342
2016-05-13,96.900002,100.500000,96.250000,97.400002,97.400002,115744
2016-05-16,98.000000,101.000000,96.900002,99.300003,99.300003,54785
2016-05-17,99.050003,100.500000,97.400002,98.099998,98.099998,18032
2016-05-18,97.699997,101.500000,97.050003,98.750000,98.750000,93038
2016-05-19,98.300003,100.300003,96.599998,97.300003,97.300003,61227
2016-05-20,97.449997,98.199997,95.800003,96.349998,96.349998,23742
2016-05-23,98.400002,98.400002,95.550003,96.150002,96.150002,25653
2016-05-24,96.400002,96.699997,93.099998,93.349998,93.349998,20610
2016-05-25,93.500000,95.150002,93.500000,94.300003,94.300003,24027
2016-05-26,94.199997,95.949997,93.000000,93.500000,93.500000,23713
2016-05-27,94.199997,95.449997,91.400002,94.400002,94.400002,37693
2016-05-30,96.699997,98.000000,93.550003,94.500000,94.500000,111629
2016-05-31,94.550003,95.800003,93.199997,93.849998,93.849998,32191
2016-06-01,93.099998,95.000000,93.000000,93.449997,93.449997,14538
2016-06-02,94.550003,94.599998,93.099998,93.449997,93.449997,16938
2016-06-03,94.550003,94.550003,93.000000,93.300003,93.300003,14477
2016-06-06,93.449997,94.650002,93.000000,93.150002,93.150002,10829
2016-06-07,93.449997,94.000000,93.099998,93.599998,93.599998,10251
2016-06-08,93.949997,96.900002,93.800003,94.800003,94.800003,41776
2016-06-09,95.900002,96.750000,94.300003,94.599998,94.599998,32639
2016-06-10,95.449997,96.800003,94.099998,94.500000,94.500000,28207
2016-06-13,94.000000,94.449997,91.699997,92.550003,92.550003,19961
2016-06-14,92.599998,94.500000,92.599998,93.349998,93.349998,16029
2016-06-15,93.900002,96.449997,93.500000,94.300003,94.300003,74063
2016-06-16,93.650002,94.500000,92.599998,93.500000,93.500000,13447
2016-06-17,94.349998,94.750000,92.000000,92.650002,92.650002,16402
2016-06-20,92.000000,94.500000,90.000000,93.650002,93.650002,25618
2016-06-21,92.800003,94.349998,92.550003,93.400002,93.400002,19466
2016-06-22,93.750000,93.800003,91.500000,91.849998,91.849998,12894
2016-06-23,92.099998,92.699997,87.699997,88.650002,88.650002,56794
2016-06-24,88.000000,92.000000,82.000000,87.599998,87.599998,75091
2016-06-27,87.500000,90.349998,87.500000,89.699997,89.699997,19018
2016-06-28,89.900002,90.000000,88.199997,88.599998,88.599998,26776
2016-06-29,88.599998,89.750000,85.000000,87.849998,87.849998,101887
2016-06-30,89.949997,91.349998,87.150002,87.699997,87.699997,71295
2016-07-01,91.400002,91.400002,88.949997,90.300003,90.300003,40313
2016-07-04,91.449997,94.000000,90.099998,90.250000,90.250000,99422
2016-07-05,90.000000,91.349998,88.750000,89.150002,89.150002,46078
2016-07-07,89.900002,92.500000,88.650002,90.400002,90.400002,119870
2016-07-08,91.000000,91.300003,87.900002,89.250000,89.250000,53943
2016-07-11,90.099998,91.849998,89.449997,89.800003,89.800003,59632
2016-07-12,90.099998,90.650002,89.000000,89.650002,89.650002,81727
2016-07-13,89.699997,98.949997,87.500000,89.150002,89.150002,1426443
2016-07-14,89.150002,91.400002,89.150002,89.400002,89.400002,103869
2016-07-15,89.300003,90.900002,87.199997,87.500000,87.500000,81940
2016-07-18,88.050003,88.900002,87.000000,87.599998,87.599998,51876
2016-07-19,87.949997,88.400002,85.900002,86.300003,86.300003,66507
2016-07-20,86.750000,87.150002,85.000000,86.550003,86.550003,45652
2016-07-21,87.000000,89.849998,86.000000,86.949997,86.949997,55850
2016-07-22,87.000000,88.500000,86.000000,86.449997,86.449997,37879
2016-07-25,87.000000,88.400002,86.000000,87.550003,87.550003,55502
2016-07-26,87.150002,88.400002,87.050003,87.250000,87.250000,31291
2016-07-27,87.099998,88.300003,86.199997,87.150002,87.150002,25291
2016-07-28,87.150002,88.300003,85.099998,86.150002,86.150002,67299
2016-07-29,86.949997,88.000000,83.550003,86.949997,86.949997,85914
2016-08-01,87.099998,87.949997,84.550003,86.849998,86.849998,53576
2016-08-02,86.500000,86.750000,85.000000,85.199997,85.199997,34018
2016-08-03,86.449997,87.699997,82.050003,82.949997,82.949997,70964
2016-08-04,83.250000,84.599998,82.500000,84.150002,84.150002,56808
2016-08-05,87.000000,87.000000,84.800003,85.699997,85.699997,78299
2016-08-08,86.000000,86.050003,80.000000,83.400002,83.400002,117727
2016-08-09,83.900002,83.900002,80.099998,81.949997,81.949997,66817
2016-08-10,81.900002,82.900002,77.000000,79.599998,79.599998,135676
2016-08-11,80.599998,81.699997,78.449997,80.250000,80.250000,49045
2016-08-12,80.599998,80.900002,79.550003,79.900002,79.900002,19929
2016-08-16,78.650002,79.150002,76.050003,77.800003,77.800003,48667
2016-08-17,78.300003,78.949997,76.250000,78.000000,78.000000,30319
2016-08-18,78.750000,79.900002,78.099998,79.500000,79.500000,20872
2016-08-19,79.050003,79.949997,78.349998,78.849998,78.849998,14597
2016-08-22,80.400002,82.849998,79.250000,80.500000,80.500000,51071
2016-08-23,81.800003,81.800003,80.199997,80.900002,80.900002,16902
2016-08-24,81.900002,81.900002,80.250000,80.550003,80.550003,13179
2016-08-25,81.250000,82.949997,79.300003,79.900002,79.900002,72067
2016-08-26,80.000000,80.900002,79.699997,79.900002,79.900002,14283
2016-08-29,80.849998,93.800003,80.849998,90.849998,90.849998,2140730
2016-08-30,91.400002,91.400002,85.250000,86.400002,86.400002,457141
2016-08-31,87.099998,88.500000,84.199997,85.199997,85.199997,169020
2016-09-01,86.250000,97.250000,85.750000,95.349998,95.349998,2946319
2016-09-02,95.599998,96.449997,90.000000,91.050003,91.050003,527295
2016-09-06,92.099998,93.300003,90.550003,91.400002,91.400002,160819
2016-09-07,92.000000,92.000000,88.000000,88.250000,88.250000,158542
2016-09-08,88.800003,92.800003,88.400002,90.599998,90.599998,161925
2016-09-09,90.349998,90.949997,88.650002,89.050003,89.050003,65897
2016-09-12,90.000000,90.000000,87.000000,87.199997,87.199997,97867
2016-09-14,87.949997,88.599998,86.199997,86.550003,86.550003,59446
2016-09-15,86.849998,92.900002,86.050003,90.750000,90.750000,397501
2016-09-16,90.750000,92.500000,87.500000,88.949997,88.949997,166045
2016-09-19,89.949997,90.500000,88.000000,88.449997,88.449997,51481
2016-09-20,88.400002,89.949997,87.099998,87.550003,87.550003,40152
2016-09-21,88.349998,90.150002,86.199997,87.349998,87.349998,56226
2016-09-22,88.000000,90.500000,87.150002,87.949997,87.949997,122102
2016-09-23,88.199997,92.400002,88.150002,89.750000,89.750000,350230
2016-09-26,89.750000,91.699997,87.650002,88.000000,88.000000,109406
2016-09-27,88.500000,89.599998,87.050003,87.300003,87.300003,50571
2016-09-28,87.650002,90.400002,87.000000,88.849998,88.849998,115642
2016-09-29,90.000000,91.000000,75.550003,82.699997,82.699997,155001
2016-09-30,83.099998,86.500000,82.000000,84.599998,84.599998,65306
2016-10-03,84.599998,87.500000,84.599998,86.800003,86.800003,80983
2016-10-04,86.550003,88.449997,86.099998,86.500000,86.500000,32181
2016-10-05,86.500000,89.500000,86.500000,87.400002,87.400002,84466
2016-10-06,87.050003,90.000000,85.449997,86.050003,86.050003,89456
2016-10-07,87.150002,87.699997,86.000000,86.199997,86.199997,29867
2016-10-10,86.949997,88.400002,86.500000,86.900002,86.900002,45986
2016-10-13,86.449997,86.550003,83.599998,84.349998,84.349998,31059
2016-10-14,84.000000,85.000000,83.500000,83.900002,83.900002,60704
2016-10-17,83.500000,86.500000,83.400002,84.750000,84.750000,51193
2016-10-18,86.949997,86.949997,84.800003,85.099998,85.099998,29294
2016-10-19,84.550003,86.500000,84.500000,84.949997,84.949997,43437
2016-10-20,85.449997,86.699997,84.650002,85.050003,85.050003,67022
2016-10-21,84.599998,85.699997,84.099998,84.900002,84.900002,40252
2016-10-24,85.099998,85.349998,84.000000,84.300003,84.300003,33855
2016-10-25,85.000000,85.000000,83.000000,83.599998,83.599998,41992
2016-10-26,84.949997,86.250000,82.750000,83.000000,83.000000,104048
2016-10-27,83.500000,84.500000,82.800003,83.300003,83.300003,19001
2016-10-28,84.900002,84.900002,82.500000,82.900002,82.900002,18350
2016-11-01,82.500000,88.500000,82.500000,85.099998,85.099998,234780
2016-11-02,84.800003,86.849998,83.500000,84.199997,84.199997,77475
2016-11-03,84.000000,86.000000,83.250000,83.699997,83.699997,37645
2016-11-04,83.550003,85.800003,75.800003,78.849998,78.849998,157921
2016-11-07,78.750000,80.949997,78.750000,79.699997,79.699997,39855
2016-11-08,79.900002,82.199997,79.900002,81.000000,81.000000,36699
2016-11-09,78.500000,78.500000,70.099998,77.349998,77.349998,50848
2016-11-10,77.900002,81.000000,77.900002,79.250000,79.250000,36611
2016-11-11,78.500000,78.849998,76.650002,77.199997,77.199997,18263
2016-11-15,77.000000,77.000000,72.800003,73.900002,73.900002,37689
2016-11-16,74.800003,75.750000,73.099998,73.150002,73.150002,11912
2016-11-17,74.449997,74.900002,68.550003,72.449997,72.449997,42602
2016-11-18,72.300003,74.000000,71.400002,72.699997,72.699997,12206
2016-11-21,72.550003,73.449997,69.099998,69.949997,69.949997,25050
2016-11-22,71.400002,74.900002,65.849998,72.849998,72.849998,40766
2016-11-23,72.000000,74.500000,71.500000,71.750000,71.750000,16993
2016-11-24,70.349998,73.000000,70.099998,70.699997,70.699997,14622
2016-11-25,70.800003,72.400002,70.599998,71.349998,71.349998,15224
2016-11-28,71.050003,72.400002,71.000000,71.800003,71.800003,14123
2016-11-29,72.699997,74.500000,71.300003,71.500000,71.500000,37753
2016-11-30,71.949997,75.000000,71.750000,73.050003,73.050003,71288
2016-12-01,73.050003,74.800003,72.500000,73.150002,73.150002,17696
2016-12-02,73.550003,73.550003,70.849998,71.050003,71.050003,16996
2016-12-05,71.050003,73.449997,71.000000,71.849998,71.849998,12024
2016-12-06,72.949997,72.949997,71.199997,72.050003,72.050003,6931
2016-12-07,72.300003,72.949997,71.349998,71.800003,71.800003,12594
2016-12-08,71.800003,72.800003,71.800003,72.099998,72.099998,7386
2016-12-09,72.650002,79.000000,72.250000,75.750000,75.750000,180448
2016-12-12,75.800003,76.349998,74.599998,75.449997,75.449997,23790
2016-12-13,75.650002,75.699997,73.250000,74.400002,74.400002,10419
2016-12-14,74.400002,74.900002,72.949997,73.099998,73.099998,18016
2016-12-15,72.099998,73.900002,72.000000,73.250000,73.250000,12838
2016-12-16,72.650002,73.000000,71.000000,72.199997,72.199997,16866
2016-12-19,71.199997,73.650002,71.000000,71.349998,71.349998,25409
2016-12-20,72.250000,72.250000,70.250000,70.750000,70.750000,17249
2016-12-21,71.650002,73.000000,71.000000,71.699997,71.699997,11434
2016-12-22,71.599998,71.599998,69.750000,70.099998,70.099998,14442
2016-12-23,70.500000,71.500000,69.000000,69.599998,69.599998,22966
2016-12-26,69.150002,71.400002,69.099998,69.699997,69.699997,16567
2016-12-27,69.300003,70.349998,68.050003,68.949997,68.949997,16422
2016-12-28,69.199997,70.650002,69.199997,70.000000,70.000000,23934
2016-12-29,70.400002,70.849998,68.800003,69.400002,69.400002,28361
2016-12-30,69.599998,70.599998,69.599998,70.199997,70.199997,12246
2017-01-02,70.250000,72.500000,70.150002,72.000000,72.000000,25811
2017-01-03,72.800003,73.550003,71.150002,71.900002,71.900002,32639
2017-01-04,73.900002,73.900002,70.550003,71.199997,71.199997,39559
2017-01-05,72.000000,72.449997,71.199997,71.400002,71.400002,26590
2017-01-06,72.099998,75.750000,71.500000,74.250000,74.250000,119303
2017-01-09,74.250000,75.150002,73.599998,74.099998,74.099998,25053
2017-01-10,73.599998,74.800003,73.400002,74.550003,74.550003,10436
2017-01-11,74.500000,75.900002,74.000000,74.900002,74.900002,24313
2017-01-12,74.000000,77.400002,74.000000,75.199997,75.199997,56895
2017-01-13,75.849998,76.500000,74.599998,74.900002,74.900002,24673
2017-01-16,75.000000,75.849998,74.199997,74.550003,74.550003,11625
2017-01-17,74.349998,77.000000,73.699997,74.250000,74.250000,84675
2017-01-18,74.400002,75.500000,74.000000,74.300003,74.300003,20663
2017-01-19,74.900002,78.750000,73.650002,76.199997,76.199997,275942
2017-01-20,75.949997,75.949997,73.750000,74.050003,74.050003,25830
2017-01-23,74.699997,76.699997,74.099998,74.599998,74.599998,13592
2017-01-24,75.250000,76.349998,74.750000,75.050003,75.050003,17140
2017-01-25,75.699997,78.500000,75.099998,75.300003,75.300003,15559
2017-01-27,75.750000,76.400002,74.750000,75.099998,75.099998,26735
2017-01-30,75.099998,75.800003,74.199997,74.500000,74.500000,12673
2017-01-31,74.199997,74.849998,74.000000,74.250000,74.250000,9501
2017-02-01,74.500000,75.550003,73.250000,74.650002,74.650002,27687
2017-02-02,74.300003,75.000000,74.000000,74.300003,74.300003,10621
2017-02-03,75.000000,77.500000,75.000000,75.500000,75.500000,79259
2017-02-06,76.099998,78.800003,76.099998,77.599998,77.599998,107738
2017-02-07,77.599998,78.800003,75.599998,76.150002,76.150002,48717
2017-02-08,77.250000,78.150002,75.650002,77.449997,77.449997,56400
2017-02-09,77.449997,78.400002,76.449997,76.949997,76.949997,37256
2017-02-10,76.949997,78.000000,75.599998,76.000000,76.000000,50160
2017-02-13,74.900002,76.050003,70.800003,72.750000,72.750000,102917
2017-02-14,73.800003,73.800003,71.199997,71.849998,71.849998,44162
2017-02-15,73.599998,75.000000,71.099998,73.800003,73.800003,70239
2017-02-16,74.000000,75.199997,73.099998,74.500000,74.500000,32202
2017-02-17,74.150002,74.949997,72.500000,73.099998,73.099998,12137
2017-02-20,73.000000,76.000000,72.900002,75.300003,75.300003,59515
2017-02-21,75.000000,75.800003,73.500000,74.000000,74.000000,23010
2017-02-22,75.400002,75.400002,73.599998,74.199997,74.199997,18827
2017-02-23,74.099998,75.300003,73.550003,74.000000,74.000000,37645
2017-02-27,74.900002,75.000000,72.650002,72.949997,72.949997,67661
2017-02-28,73.500000,73.650002,71.500000,71.699997,71.699997,64285
2017-03-01,72.500000,72.750000,71.550003,71.849998,71.849998,50050
2017-03-02,72.000000,72.500000,71.099998,71.349998,71.349998,26395
2017-03-03,71.599998,71.599998,67.699997,68.949997,68.949997,145163
2017-03-06,69.250000,70.400002,68.949997,69.750000,69.750000,34659
2017-03-07,70.000000,72.400002,68.099998,68.500000,68.500000,173352
2017-03-08,68.550003,69.300003,67.000000,67.150002,67.150002,71689
2017-03-09,67.699997,69.000000,66.800003,68.400002,68.400002,59532
2017-03-10,68.000000,69.000000,67.750000,68.599998,68.599998,28258
2017-03-14,69.000000,70.000000,68.550003,69.199997,69.199997,40776
2017-03-15,69.199997,70.000000,66.800003,67.099998,67.099998,115006
2017-03-16,67.199997,68.800003,67.050003,67.949997,67.949997,68737
2017-03-17,68.000000,69.199997,67.599998,67.699997,67.699997,50907
2017-03-20,67.699997,69.599998,67.550003,68.650002,68.650002,38225
2017-03-21,68.650002,69.349998,68.150002,68.449997,68.449997,22968
2017-03-22,68.150002,68.650002,67.199997,67.449997,67.449997,33677
2017-03-23,67.500000,68.800003,67.500000,68.050003,68.050003,22799
2017-03-24,67.550003,70.750000,67.550003,68.550003,68.550003,179126
2017-03-27,68.550003,70.650002,67.199997,67.400002,67.400002,169486
2017-03-28,68.000000,68.800003,67.500000,68.199997,68.199997,35581
2017-03-29,67.250000,68.900002,67.250000,67.599998,67.599998,26808
2017-03-30,68.000000,69.199997,68.000000,68.449997,68.449997,39353
2017-03-31,68.400002,69.199997,68.099998,68.750000,68.750000,36609
2017-04-03,68.550003,70.949997,68.099998,69.500000,69.500000,228591
2017-04-05,69.500000,72.300003,69.099998,71.650002,71.650002,233968
2017-04-06,70.750000,72.800003,70.449997,70.750000,70.750000,88532
2017-04-07,70.000000,73.800003,70.000000,72.849998,72.849998,222492
2017-04-10,73.750000,75.000000,72.349998,72.750000,72.750000,183154
2017-04-11,72.500000,73.699997,71.699997,72.349998,72.349998,69049
2017-04-12,73.000000,73.000000,71.199997,71.449997,71.449997,49656
2017-04-13,71.000000,73.000000,70.849998,71.500000,71.500000,95644
2017-04-17,72.000000,72.800003,71.050003,71.699997,71.699997,35845
2017-04-18,72.750000,73.400002,71.050003,71.449997,71.449997,120075
2017-04-19,71.400002,72.949997,71.050003,71.349998,71.349998,26993
2017-04-20,71.500000,72.400002,71.250000,71.500000,71.500000,25682
2017-04-21,71.849998,72.699997,70.900002,71.400002,71.400002,54838
2017-04-24,71.599998,73.000000,71.250000,71.599998,71.599998,60030
2017-04-25,71.949997,72.500000,69.000000,69.449997,69.449997,112979
2017-04-26,70.500000,70.500000,68.000000,68.349998,68.349998,66129
2017-04-27,68.150002,69.000000,68.000000,68.849998,68.849998,43148
2017-04-28,68.849998,69.900002,68.000000,69.349998,69.349998,27370
2017-05-02,69.500000,70.000000,68.150002,68.599998,68.599998,34587
2017-05-03,68.500000,70.900002,68.300003,69.349998,69.349998,51937
2017-05-04,69.449997,70.699997,64.000000,65.550003,65.550003,312997
2017-05-05,67.050003,69.500000,66.550003,67.099998,67.099998,119868
2017-05-08,67.099998,70.500000,67.000000,69.599998,69.599998,117855
2017-05-09,69.599998,70.000000,68.400002,68.800003,68.800003,34088
2017-05-10,69.800003,69.800003,66.599998,68.050003,68.050003,71631
2017-05-11,68.099998,69.000000,68.000000,68.150002,68.150002,32480
2017-05-12,68.400002,68.949997,67.800003,68.000000,68.000000,32074
2017-05-15,72.099998,78.000000,71.300003,73.500000,73.500000,1451970
2017-05-16,73.750000,74.449997,69.599998,70.000000,70.000000,463604
2017-05-17,70.550003,70.650002,67.650002,67.849998,67.849998,249197
2017-05-18,67.900002,69.449997,66.550003,66.750000,66.750000,286998
2017-05-19,67.000000,68.500000,63.000000,65.599998,65.599998,284254
2017-05-22,66.599998,66.750000,64.500000,64.650002,64.650002,59355
2017-05-23,64.599998,65.050003,61.150002,63.549999,63.549999,169378
2017-05-24,64.000000,64.000000,60.650002,61.000000,61.000000,100229
2017-05-25,61.900002,62.549999,60.250000,62.200001,62.200001,48085
2017-05-26,62.049999,63.700001,61.549999,62.700001,62.700001,88943
2017-05-29,62.150002,63.450001,61.250000,61.700001,61.700001,39155
2017-05-30,61.000000,64.000000,60.599998,62.400002,62.400002,91560
2017-05-31,62.000000,62.700001,61.200001,61.650002,61.650002,29102
2017-06-01,61.400002,63.599998,61.250000,62.099998,62.099998,46544
2017-06-02,62.150002,63.150002,62.000000,62.450001,62.450001,33320
2017-06-05,62.849998,62.849998,58.150002,59.849998,59.849998,1055528
2017-06-06,59.099998,59.349998,57.099998,58.650002,58.650002,171923
2017-06-07,58.000000,59.700001,57.549999,58.799999,58.799999,61372
2017-06-08,58.650002,59.900002,58.200001,58.599998,58.599998,52280
2017-06-09,58.950001,58.950001,52.150002,55.900002,55.900002,431733
2017-06-12,56.150002,57.000000,50.549999,53.950001,53.950001,606663
2017-06-13,54.150002,56.500000,53.750000,55.450001,55.450001,126888
2017-06-14,55.250000,55.700001,54.150002,54.549999,54.549999,65331
2017-06-15,54.450001,55.500000,54.200001,54.599998,54.599998,39294
2017-06-16,54.200001,55.099998,54.200001,54.349998,54.349998,63025
2017-06-19,55.900002,55.900002,54.799999,55.450001,55.450001,27269
2017-06-20,55.450001,55.450001,49.099998,53.200001,53.200001,439306
2017-06-21,52.000000,54.900002,52.000000,52.549999,52.549999,49873
2017-06-22,52.500000,54.000000,52.250000,52.750000,52.750000,70671
2017-06-23,52.750000,53.150002,52.150002,52.849998,52.849998,22468
2017-06-27,52.000000,53.000000,52.000000,52.299999,52.299999,21816
2017-06-28,52.650002,53.450001,51.099998,51.650002,51.650002,42051
2017-06-29,52.049999,52.650002,51.299999,51.549999,51.549999,30194
2017-06-30,52.200001,52.200001,50.849998,51.349998,51.349998,29000
2017-07-03,51.400002,52.200001,50.000000,50.799999,50.799999,51186
2017-07-04,51.700001,51.799999,48.049999,49.950001,49.950001,268636
2017-07-05,50.250000,50.250000,49.000000,49.849998,49.849998,50640
2017-07-06,49.799999,50.150002,49.500000,49.650002,49.650002,57738
2017-07-07,49.700001,50.000000,49.049999,49.450001,49.450001,40418
2017-07-10,49.900002,50.000000,49.250000,49.849998,49.849998,8131
2017-07-11,49.500000,50.000000,48.000000,48.400002,48.400002,143057
2017-07-12,48.150002,50.500000,48.150002,49.799999,49.799999,121609
2017-07-13,49.750000,50.500000,49.150002,49.200001,49.200001,136747
2017-07-14,49.900002,50.349998,48.799999,49.299999,49.299999,61029
2017-07-17,50.000000,50.000000,45.500000,46.549999,46.549999,450836
2017-07-18,46.950001,48.099998,46.500000,47.500000,47.500000,108828
2017-07-19,48.700001,48.700001,46.849998,47.750000,47.750000,69908
2017-07-20,47.799999,48.450001,47.200001,47.599998,47.599998,44680
2017-07-21,47.700001,48.200001,47.150002,47.650002,47.650002,30158
2017-07-24,48.400002,48.400002,46.099998,47.400002,47.400002,58485
2017-07-25,47.200001,47.849998,46.950001,47.400002,47.400002,35610
2017-07-26,47.799999,47.799999,47.000000,47.450001,47.450001,23695
2017-07-27,47.549999,47.799999,47.049999,47.349998,47.349998,31548
2017-07-28,47.950001,47.950001,46.650002,47.200001,47.200001,37873
